Translation Key,Translated Value,Category
bandit_scientific_outfit_name,Трофейная «СЕВА»,outfit_exchange
merc_exolight_outfit_name,Тяжёлый бронекостюм наёмников,outfit_exchange
st_meat_lurker,Отбивные из кикиморы,eatable
st_prop_restore_bleeding,Заживление ран,belt_attachments
st_walkie,Рация «Walkie»,disassemble
st_medkit_science,Научная аптечка,disassemble
st_wpn_adar2_15,Карабин ADAR 2-15,weapon_drops
st_medkit,Аптечка первой помощи,disassemble
st_bolt_12,Курки от курковки [Р](Затвор),item_drop_locations
st_wpn_aug_thales,Thales EF88,weapon_drops
st_wpn_rpd,РПД,weapon_drops
st_yadylin,Йадулин,disassemble
st_af_star_phantom_descr,Этот артефакт выглядит как плазмоподобная субстанция, подвешенная внутри полосатой прозрачной оболочки. Генерирует слабое гравитационное поле, что затрудняет удержание неподвижности или равновесия. Призрачная звезда в активном состоянии, похоже, воздействует на разум находящихся поблизости живых существ - ее пользователь внезапно перестает быть замеченным, пока не произойдет какое-либо силовое взаимодействие. Артефакт также манипулирует владельцем, не позволяя ему вступать в какую-либо вражду.\n \n %c[0,255,255,255]ОСОБЕННОСТИ:\n %c[d_cyan] • %c[ui_gray_2] не может быть помещён в контейнер,artefacts
